algorithm,unique_user_id,k,precision,recall,ndcg,hit_rate
Hybrid,72eb961337993c4c089cb9135b86de90,5,0.0,0.0,0.0,0.0
Hybrid,72eb961337993c4c089cb9135b86de90,10,0.0,0.0,0.0,0.0
Hybrid,72eb961337993c4c089cb9135b86de90,20,0.0,0.0,0.0,0.0
Hybrid,7305430719d715992b00be82af4a6aa8,5,0.0,0.0,0.0,0.0
Hybrid,7305430719d715992b00be82af4a6aa8,10,0.0,0.0,0.0,0.0
Hybrid,7305430719d715992b00be82af4a6aa8,20,0.0,0.0,0.0,0.0
Hybrid,730e4b7ede33b484516435d39ab4dc49,5,0.0,0.0,0.0,0.0
Hybrid,730e4b7ede33b484516435d39ab4dc49,10,0.0,0.0,0.0,0.0
Hybrid,730e4b7ede33b484516435d39ab4dc49,20,0.0,0.0,0.0,0.0
Hybrid,7314e2017ab1883d59ccbc7318c4b3fc,5,0.0,0.0,0.0,0.0
Hybrid,7314e2017ab1883d59ccbc7318c4b3fc,10,0.0,0.0,0.0,0.0
Hybrid,7314e2017ab1883d59ccbc7318c4b3fc,20,0.0,0.0,0.0,0.0
Hybrid,731a127666e5bc79810ebdc48eeff385,5,0.0,0.0,0.0,0.0
Hybrid,731a127666e5bc79810ebdc48eeff385,10,0.0,0.0,0.0,0.0
Hybrid,731a127666e5bc79810ebdc48eeff385,20,0.0,0.0,0.0,0.0
Hybrid,731ea3afd190908a9cbed04f42aa51e2,5,0.0,0.0,0.0,0.0
Hybrid,731ea3afd190908a9cbed04f42aa51e2,10,0.0,0.0,0.0,0.0
Hybrid,731ea3afd190908a9cbed04f42aa51e2,20,0.0,0.0,0.0,0.0
Hybrid,732d307839b02bc2d3a4c26b515ea2b9,5,0.0,0.0,0.0,0.0
Hybrid,732d307839b02bc2d3a4c26b515ea2b9,10,0.0,0.0,0.0,0.0
Hybrid,732d307839b02bc2d3a4c26b515ea2b9,20,0.0,0.0,0.0,0.0
Hybrid,7330a3475a2c65878c2c9b95266bef04,5,0.0,0.0,0.0,0.0
Hybrid,7330a3475a2c65878c2c9b95266bef04,10,0.0,0.0,0.0,0.0
Hybrid,7330a3475a2c65878c2c9b95266bef04,20,0.0,0.0,0.0,0.0
Hybrid,733ded559c53387c72f8c64bb36ad447,5,0.0,0.0,0.0,0.0
Hybrid,733ded559c53387c72f8c64bb36ad447,10,0.0,0.0,0.0,0.0
Hybrid,733ded559c53387c72f8c64bb36ad447,20,0.0,0.0,0.0,0.0
Hybrid,7353369394414932cae3f391ac3ffe2c,5,0.0,0.0,0.0,0.0
Hybrid,7353369394414932cae3f391ac3ffe2c,10,0.0,0.0,0.0,0.0
Hybrid,7353369394414932cae3f391ac3ffe2c,20,0.0,0.0,0.0,0.0
Hybrid,73601b1eec55943e90ce8d61253d5c09,5,0.0,0.0,0.0,0.0
Hybrid,73601b1eec55943e90ce8d61253d5c09,10,0.0,0.0,0.0,0.0
Hybrid,73601b1eec55943e90ce8d61253d5c09,20,0.0,0.0,0.0,0.0
Hybrid,7370a0c1920f4a92e1f09463099e9b42,5,0.0,0.0,0.0,0.0
Hybrid,7370a0c1920f4a92e1f09463099e9b42,10,0.0,0.0,0.0,0.0
Hybrid,7370a0c1920f4a92e1f09463099e9b42,20,0.0,0.0,0.0,0.0
Hybrid,73768eba15a0744371ca5521eb2e51f5,5,0.0,0.0,0.0,0.0
Hybrid,73768eba15a0744371ca5521eb2e51f5,10,0.0,0.0,0.0,0.0
Hybrid,73768eba15a0744371ca5521eb2e51f5,20,0.0,0.0,0.0,0.0
Hybrid,7379b57a7a2b9aa2741a1c564138b99a,5,0.0,0.0,0.0,0.0
Hybrid,7379b57a7a2b9aa2741a1c564138b99a,10,0.0,0.0,0.0,0.0
Hybrid,7379b57a7a2b9aa2741a1c564138b99a,20,0.05,1.0,0.24465054211822604,1.0
Hybrid,738ffcf1017b584e9d2684b36e07469c,5,0.0,0.0,0.0,0.0
Hybrid,738ffcf1017b584e9d2684b36e07469c,10,0.0,0.0,0.0,0.0
Hybrid,738ffcf1017b584e9d2684b36e07469c,20,0.0,0.0,0.0,0.0
Hybrid,7395a64f37a30f9827ca4d8292b484e8,5,0.0,0.0,0.0,0.0
Hybrid,7395a64f37a30f9827ca4d8292b484e8,10,0.0,0.0,0.0,0.0
Hybrid,7395a64f37a30f9827ca4d8292b484e8,20,0.0,0.0,0.0,0.0
Hybrid,73a218a376e1c8e6a31799484fe514b8,5,0.0,0.0,0.0,0.0
Hybrid,73a218a376e1c8e6a31799484fe514b8,10,0.0,0.0,0.0,0.0
Hybrid,73a218a376e1c8e6a31799484fe514b8,20,0.0,0.0,0.0,0.0
Hybrid,73daba56d88fe2ed55fd098a179646d0,5,0.0,0.0,0.0,0.0
Hybrid,73daba56d88fe2ed55fd098a179646d0,10,0.0,0.0,0.0,0.0
Hybrid,73daba56d88fe2ed55fd098a179646d0,20,0.0,0.0,0.0,0.0
Hybrid,73de7b7b976fc6b75283b05f67fd6b5b,5,0.0,0.0,0.0,0.0
Hybrid,73de7b7b976fc6b75283b05f67fd6b5b,10,0.0,0.0,0.0,0.0
Hybrid,73de7b7b976fc6b75283b05f67fd6b5b,20,0.0,0.0,0.0,0.0
Hybrid,73f97c6a5af65a71194cc2265ae82501,5,0.0,0.0,0.0,0.0
Hybrid,73f97c6a5af65a71194cc2265ae82501,10,0.0,0.0,0.0,0.0
Hybrid,73f97c6a5af65a71194cc2265ae82501,20,0.0,0.0,0.0,0.0
Hybrid,73fa628b0fc190639f48da2667eb1381,5,0.0,0.0,0.0,0.0
Hybrid,73fa628b0fc190639f48da2667eb1381,10,0.0,0.0,0.0,0.0
Hybrid,73fa628b0fc190639f48da2667eb1381,20,0.0,0.0,0.0,0.0
Hybrid,740b9a28b39035534bf3425b19016263,5,0.0,0.0,0.0,0.0
Hybrid,740b9a28b39035534bf3425b19016263,10,0.0,0.0,0.0,0.0
Hybrid,740b9a28b39035534bf3425b19016263,20,0.0,0.0,0.0,0.0
Hybrid,743b6b21edcc4f0a9be82e591187e0a8,5,0.0,0.0,0.0,0.0
Hybrid,743b6b21edcc4f0a9be82e591187e0a8,10,0.0,0.0,0.0,0.0
Hybrid,743b6b21edcc4f0a9be82e591187e0a8,20,0.0,0.0,0.0,0.0
Hybrid,7441ce776af8da3b9df3d3f3c1e13ab1,5,0.0,0.0,0.0,0.0
Hybrid,7441ce776af8da3b9df3d3f3c1e13ab1,10,0.0,0.0,0.0,0.0
Hybrid,7441ce776af8da3b9df3d3f3c1e13ab1,20,0.0,0.0,0.0,0.0
Hybrid,744fb2d41ededa16d3f703b7065b234c,5,0.0,0.0,0.0,0.0
Hybrid,744fb2d41ededa16d3f703b7065b234c,10,0.0,0.0,0.0,0.0
Hybrid,744fb2d41ededa16d3f703b7065b234c,20,0.0,0.0,0.0,0.0
Hybrid,7462a753a77ed093330660f7003064c7,5,0.0,0.0,0.0,0.0
Hybrid,7462a753a77ed093330660f7003064c7,10,0.0,0.0,0.0,0.0
Hybrid,7462a753a77ed093330660f7003064c7,20,0.0,0.0,0.0,0.0
Hybrid,749546bdf8a090828900765d7ae56fb2,5,0.0,0.0,0.0,0.0
Hybrid,749546bdf8a090828900765d7ae56fb2,10,0.0,0.0,0.0,0.0
Hybrid,749546bdf8a090828900765d7ae56fb2,20,0.0,0.0,0.0,0.0
Hybrid,74b8021516f25eb91f5b4e704a2cd671,5,0.0,0.0,0.0,0.0
Hybrid,74b8021516f25eb91f5b4e704a2cd671,10,0.0,0.0,0.0,0.0
Hybrid,74b8021516f25eb91f5b4e704a2cd671,20,0.0,0.0,0.0,0.0
Hybrid,74cb1ad7e6d5674325c1f99b5ea30d82,5,0.0,0.0,0.0,0.0
Hybrid,74cb1ad7e6d5674325c1f99b5ea30d82,10,0.0,0.0,0.0,0.0
Hybrid,74cb1ad7e6d5674325c1f99b5ea30d82,20,0.0,0.0,0.0,0.0
Hybrid,74fe4e106702770ef728399ce5da503a,5,0.0,0.0,0.0,0.0
Hybrid,74fe4e106702770ef728399ce5da503a,10,0.0,0.0,0.0,0.0
Hybrid,74fe4e106702770ef728399ce5da503a,20,0.0,0.0,0.0,0.0
Hybrid,752041fd42cbe3a4f4dea0d68a0a6edd,5,0.0,0.0,0.0,0.0
Hybrid,752041fd42cbe3a4f4dea0d68a0a6edd,10,0.0,0.0,0.0,0.0
Hybrid,752041fd42cbe3a4f4dea0d68a0a6edd,20,0.0,0.0,0.0,0.0
Hybrid,754f0aa37a9a58685e42e70973bc511c,5,0.0,0.0,0.0,0.0
Hybrid,754f0aa37a9a58685e42e70973bc511c,10,0.0,0.0,0.0,0.0
Hybrid,754f0aa37a9a58685e42e70973bc511c,20,0.0,0.0,0.0,0.0
Hybrid,7588c20c457369de8caad958afc1cc06,5,0.0,0.0,0.0,0.0
Hybrid,7588c20c457369de8caad958afc1cc06,10,0.0,0.0,0.0,0.0
Hybrid,7588c20c457369de8caad958afc1cc06,20,0.0,0.0,0.0,0.0
Hybrid,7589544c08cc5de364cad85ee73f4b63,5,0.0,0.0,0.0,0.0
Hybrid,7589544c08cc5de364cad85ee73f4b63,10,0.0,0.0,0.0,0.0
Hybrid,7589544c08cc5de364cad85ee73f4b63,20,0.0,0.0,0.0,0.0
Hybrid,7599dea7f7520c8c37351721ad6870de,5,0.0,0.0,0.0,0.0
Hybrid,7599dea7f7520c8c37351721ad6870de,10,0.0,0.0,0.0,0.0
Hybrid,7599dea7f7520c8c37351721ad6870de,20,0.0,0.0,0.0,0.0
Hybrid,75a2adfe9f86d401f24b5fe2eb9a582c,5,0.0,0.0,0.0,0.0
Hybrid,75a2adfe9f86d401f24b5fe2eb9a582c,10,0.0,0.0,0.0,0.0
Hybrid,75a2adfe9f86d401f24b5fe2eb9a582c,20,0.0,0.0,0.0,0.0
Hybrid,75a398e43d9757a4f7d6f622aeb22c47,5,0.0,0.0,0.0,0.0
Hybrid,75a398e43d9757a4f7d6f622aeb22c47,10,0.0,0.0,0.0,0.0
Hybrid,75a398e43d9757a4f7d6f622aeb22c47,20,0.0,0.0,0.0,0.0
Hybrid,75b45ab225bf88fdd7f432507030a4b8,5,0.0,0.0,0.0,0.0
Hybrid,75b45ab225bf88fdd7f432507030a4b8,10,0.0,0.0,0.0,0.0
Hybrid,75b45ab225bf88fdd7f432507030a4b8,20,0.0,0.0,0.0,0.0
Hybrid,75bbb6b481a1df1689bb769e63ec3acb,5,0.0,0.0,0.0,0.0
Hybrid,75bbb6b481a1df1689bb769e63ec3acb,10,0.0,0.0,0.0,0.0
Hybrid,75bbb6b481a1df1689bb769e63ec3acb,20,0.05,1.0,0.27023815442731974,1.0
Hybrid,75c7cb4037146f5c8e95ade4214396c5,5,0.0,0.0,0.0,0.0
Hybrid,75c7cb4037146f5c8e95ade4214396c5,10,0.0,0.0,0.0,0.0
Hybrid,75c7cb4037146f5c8e95ade4214396c5,20,0.0,0.0,0.0,0.0
Hybrid,75e750a6279d55f7137bb9e9bb8662cf,5,0.0,0.0,0.0,0.0
Hybrid,75e750a6279d55f7137bb9e9bb8662cf,10,0.0,0.0,0.0,0.0
Hybrid,75e750a6279d55f7137bb9e9bb8662cf,20,0.0,0.0,0.0,0.0
Hybrid,75eacb17f5ef482c37c7b7903f014ece,5,0.0,0.0,0.0,0.0
Hybrid,75eacb17f5ef482c37c7b7903f014ece,10,0.0,0.0,0.0,0.0
Hybrid,75eacb17f5ef482c37c7b7903f014ece,20,0.0,0.0,0.0,0.0
Hybrid,75fe145e64986de933b893642277d8a9,5,0.0,0.0,0.0,0.0
Hybrid,75fe145e64986de933b893642277d8a9,10,0.0,0.0,0.0,0.0
Hybrid,75fe145e64986de933b893642277d8a9,20,0.0,0.0,0.0,0.0
Hybrid,75ff587e87e047a7e00f75bbcab17c00,5,0.0,0.0,0.0,0.0
Hybrid,75ff587e87e047a7e00f75bbcab17c00,10,0.0,0.0,0.0,0.0
Hybrid,75ff587e87e047a7e00f75bbcab17c00,20,0.0,0.0,0.0,0.0
Hybrid,763537fbd8173d949ea5b3da1d1461b7,5,0.0,0.0,0.0,0.0
Hybrid,763537fbd8173d949ea5b3da1d1461b7,10,0.1,1.0,0.2890648263178879,1.0
Hybrid,763537fbd8173d949ea5b3da1d1461b7,20,0.05,1.0,0.2890648263178879,1.0
Hybrid,767d7041157e4515032f24e3634ed01e,5,0.0,0.0,0.0,0.0
Hybrid,767d7041157e4515032f24e3634ed01e,10,0.0,0.0,0.0,0.0
Hybrid,767d7041157e4515032f24e3634ed01e,20,0.0,0.0,0.0,0.0
Hybrid,769de7c55f035c3f3575750bcc242c87,5,0.0,0.0,0.0,0.0
Hybrid,769de7c55f035c3f3575750bcc242c87,10,0.0,0.0,0.0,0.0
Hybrid,769de7c55f035c3f3575750bcc242c87,20,0.0,0.0,0.0,0.0
Hybrid,76a0491dd70c125840fa259f00dfc351,5,0.2,1.0,1.0,1.0
Hybrid,76a0491dd70c125840fa259f00dfc351,10,0.1,1.0,1.0,1.0
Hybrid,76a0491dd70c125840fa259f00dfc351,20,0.05,1.0,1.0,1.0
Hybrid,76c9a12722537319e44c31e70b7815c3,5,0.0,0.0,0.0,0.0
Hybrid,76c9a12722537319e44c31e70b7815c3,10,0.0,0.0,0.0,0.0
Hybrid,76c9a12722537319e44c31e70b7815c3,20,0.0,0.0,0.0,0.0
Hybrid,76d1df67cfa34a2c4606537d54aea0f8,5,0.0,0.0,0.0,0.0
Hybrid,76d1df67cfa34a2c4606537d54aea0f8,10,0.0,0.0,0.0,0.0
Hybrid,76d1df67cfa34a2c4606537d54aea0f8,20,0.0,0.0,0.0,0.0
Hybrid,76f7d40948174f5cde0fcf8e6147b59d,5,0.0,0.0,0.0,0.0
Hybrid,76f7d40948174f5cde0fcf8e6147b59d,10,0.0,0.0,0.0,0.0
Hybrid,76f7d40948174f5cde0fcf8e6147b59d,20,0.0,0.0,0.0,0.0
Hybrid,76ffb5b3f1186c6c8022f6047ae9ead5,5,0.0,0.0,0.0,0.0
Hybrid,76ffb5b3f1186c6c8022f6047ae9ead5,10,0.0,0.0,0.0,0.0
Hybrid,76ffb5b3f1186c6c8022f6047ae9ead5,20,0.0,0.0,0.0,0.0
Hybrid,77001b080dd723bc9a22e538e5e06e41,5,0.0,0.0,0.0,0.0
Hybrid,77001b080dd723bc9a22e538e5e06e41,10,0.0,0.0,0.0,0.0
Hybrid,77001b080dd723bc9a22e538e5e06e41,20,0.0,0.0,0.0,0.0
Hybrid,770c46cc8437a67264254f23c1786b97,5,0.0,0.0,0.0,0.0
Hybrid,770c46cc8437a67264254f23c1786b97,10,0.0,0.0,0.0,0.0
Hybrid,770c46cc8437a67264254f23c1786b97,20,0.0,0.0,0.0,0.0
Hybrid,770c6c524fc389b4cab878d19703745d,5,0.0,0.0,0.0,0.0
Hybrid,770c6c524fc389b4cab878d19703745d,10,0.0,0.0,0.0,0.0
Hybrid,770c6c524fc389b4cab878d19703745d,20,0.0,0.0,0.0,0.0
Hybrid,771f344c1ac13d8ccdf2d14c48e2c6c3,5,0.0,0.0,0.0,0.0
Hybrid,771f344c1ac13d8ccdf2d14c48e2c6c3,10,0.0,0.0,0.0,0.0
Hybrid,771f344c1ac13d8ccdf2d14c48e2c6c3,20,0.0,0.0,0.0,0.0
Hybrid,77479db0fa60ddc453f3743abc02be23,5,0.0,0.0,0.0,0.0
Hybrid,77479db0fa60ddc453f3743abc02be23,10,0.0,0.0,0.0,0.0
Hybrid,77479db0fa60ddc453f3743abc02be23,20,0.0,0.0,0.0,0.0
Hybrid,77510eadced051a2e5419ba684946998,5,0.0,0.0,0.0,0.0
Hybrid,77510eadced051a2e5419ba684946998,10,0.0,0.0,0.0,0.0
Hybrid,77510eadced051a2e5419ba684946998,20,0.0,0.0,0.0,0.0
Hybrid,77784ec016bfbcc51d2394d1632f0d3d,5,0.0,0.0,0.0,0.0
Hybrid,77784ec016bfbcc51d2394d1632f0d3d,10,0.0,0.0,0.0,0.0
Hybrid,77784ec016bfbcc51d2394d1632f0d3d,20,0.0,0.0,0.0,0.0
Hybrid,7779fdf670bfe673e064b9aa5447674e,5,0.0,0.0,0.0,0.0
Hybrid,7779fdf670bfe673e064b9aa5447674e,10,0.0,0.0,0.0,0.0
Hybrid,7779fdf670bfe673e064b9aa5447674e,20,0.0,0.0,0.0,0.0
Hybrid,7784447c90f683e4775f7c1f02c04fbf,5,0.0,0.0,0.0,0.0
Hybrid,7784447c90f683e4775f7c1f02c04fbf,10,0.0,0.0,0.0,0.0
Hybrid,7784447c90f683e4775f7c1f02c04fbf,20,0.0,0.0,0.0,0.0
Hybrid,779f7ec7155dfd74a8425e40c4d34497,5,0.0,0.0,0.0,0.0
Hybrid,779f7ec7155dfd74a8425e40c4d34497,10,0.0,0.0,0.0,0.0
Hybrid,779f7ec7155dfd74a8425e40c4d34497,20,0.0,0.0,0.0,0.0
Hybrid,77c213e10acbd145d50fcb035d0e86d9,5,0.0,0.0,0.0,0.0
Hybrid,77c213e10acbd145d50fcb035d0e86d9,10,0.0,0.0,0.0,0.0
Hybrid,77c213e10acbd145d50fcb035d0e86d9,20,0.0,0.0,0.0,0.0
Hybrid,77e223f4a031fdeb1650e797bf4c692a,5,0.0,0.0,0.0,0.0
Hybrid,77e223f4a031fdeb1650e797bf4c692a,10,0.0,0.0,0.0,0.0
Hybrid,77e223f4a031fdeb1650e797bf4c692a,20,0.0,0.0,0.0,0.0
Hybrid,7823a8988612aff9a03896c51e2c5f7b,5,0.0,0.0,0.0,0.0
Hybrid,7823a8988612aff9a03896c51e2c5f7b,10,0.0,0.0,0.0,0.0
Hybrid,7823a8988612aff9a03896c51e2c5f7b,20,0.0,0.0,0.0,0.0
Hybrid,7828a4a1ee004bbe6665cbffbc4bf2d9,5,0.0,0.0,0.0,0.0
Hybrid,7828a4a1ee004bbe6665cbffbc4bf2d9,10,0.0,0.0,0.0,0.0
Hybrid,7828a4a1ee004bbe6665cbffbc4bf2d9,20,0.0,0.0,0.0,0.0
Hybrid,7849336c1b7785f258ffef06aedbd216,5,0.0,0.0,0.0,0.0
Hybrid,7849336c1b7785f258ffef06aedbd216,10,0.0,0.0,0.0,0.0
Hybrid,7849336c1b7785f258ffef06aedbd216,20,0.0,0.0,0.0,0.0
Hybrid,786165c8823a3fd635edab35df391d27,5,0.0,0.0,0.0,0.0
Hybrid,786165c8823a3fd635edab35df391d27,10,0.0,0.0,0.0,0.0
Hybrid,786165c8823a3fd635edab35df391d27,20,0.0,0.0,0.0,0.0
Hybrid,786df84733884f34d941092d794dcee7,5,0.0,0.0,0.0,0.0
Hybrid,786df84733884f34d941092d794dcee7,10,0.0,0.0,0.0,0.0
Hybrid,786df84733884f34d941092d794dcee7,20,0.0,0.0,0.0,0.0
Hybrid,788a2f679187362222b67dfe89da6c1a,5,0.0,0.0,0.0,0.0
Hybrid,788a2f679187362222b67dfe89da6c1a,10,0.0,0.0,0.0,0.0
Hybrid,788a2f679187362222b67dfe89da6c1a,20,0.05,1.0,0.23981246656813146,1.0
Hybrid,78a038d19f31c40c5dd68c112ca00ad1,5,0.0,0.0,0.0,0.0
Hybrid,78a038d19f31c40c5dd68c112ca00ad1,10,0.0,0.0,0.0,0.0
Hybrid,78a038d19f31c40c5dd68c112ca00ad1,20,0.0,0.0,0.0,0.0
Hybrid,78b5cbc4b9ad61445b6609593addca37,5,0.0,0.0,0.0,0.0
Hybrid,78b5cbc4b9ad61445b6609593addca37,10,0.0,0.0,0.0,0.0
Hybrid,78b5cbc4b9ad61445b6609593addca37,20,0.05,1.0,0.25,1.0
Hybrid,78c5bae602d6d120f6f4ed4acbd46284,5,0.0,0.0,0.0,0.0
Hybrid,78c5bae602d6d120f6f4ed4acbd46284,10,0.0,0.0,0.0,0.0
Hybrid,78c5bae602d6d120f6f4ed4acbd46284,20,0.0,0.0,0.0,0.0
Hybrid,78c5f76b60a3a2588635aadc70e34df7,5,0.0,0.0,0.0,0.0
Hybrid,78c5f76b60a3a2588635aadc70e34df7,10,0.0,0.0,0.0,0.0
Hybrid,78c5f76b60a3a2588635aadc70e34df7,20,0.05,1.0,0.27023815442731974,1.0
Hybrid,78d665ab97fb0bfd754a20a48476c4e7,5,0.0,0.0,0.0,0.0
Hybrid,78d665ab97fb0bfd754a20a48476c4e7,10,0.0,0.0,0.0,0.0
Hybrid,78d665ab97fb0bfd754a20a48476c4e7,20,0.0,0.0,0.0,0.0
Hybrid,78d79858662c99b94b69547d9f80e061,5,0.0,0.0,0.0,0.0
Hybrid,78d79858662c99b94b69547d9f80e061,10,0.0,0.0,0.0,0.0
Hybrid,78d79858662c99b94b69547d9f80e061,20,0.0,0.0,0.0,0.0
Hybrid,78dc91ac9a6fece2e327f74e96cac0b0,5,0.0,0.0,0.0,0.0
Hybrid,78dc91ac9a6fece2e327f74e96cac0b0,10,0.0,0.0,0.0,0.0
Hybrid,78dc91ac9a6fece2e327f74e96cac0b0,20,0.0,0.0,0.0,0.0
Hybrid,78e63ed7c16b6a93bfdcef66ad250a00,5,0.0,0.0,0.0,0.0
Hybrid,78e63ed7c16b6a93bfdcef66ad250a00,10,0.0,0.0,0.0,0.0
Hybrid,78e63ed7c16b6a93bfdcef66ad250a00,20,0.0,0.0,0.0,0.0
Hybrid,78fb70b5aa609b4b55c6ef3d0cb51faf,5,0.0,0.0,0.0,0.0
Hybrid,78fb70b5aa609b4b55c6ef3d0cb51faf,10,0.0,0.0,0.0,0.0
Hybrid,78fb70b5aa609b4b55c6ef3d0cb51faf,20,0.0,0.0,0.0,0.0
Hybrid,78fcceb499ec9008fcecbaad21efefc6,5,0.0,0.0,0.0,0.0
Hybrid,78fcceb499ec9008fcecbaad21efefc6,10,0.0,0.0,0.0,0.0
Hybrid,78fcceb499ec9008fcecbaad21efefc6,20,0.0,0.0,0.0,0.0
Hybrid,790ac688b0fcc22b2a0dacf0202b2ce4,5,0.0,0.0,0.0,0.0
Hybrid,790ac688b0fcc22b2a0dacf0202b2ce4,10,0.0,0.0,0.0,0.0
Hybrid,790ac688b0fcc22b2a0dacf0202b2ce4,20,0.0,0.0,0.0,0.0
Hybrid,793c14202ef7966472e9246fd83b0ae8,5,0.0,0.0,0.0,0.0
Hybrid,793c14202ef7966472e9246fd83b0ae8,10,0.0,0.0,0.0,0.0
Hybrid,793c14202ef7966472e9246fd83b0ae8,20,0.0,0.0,0.0,0.0
Hybrid,794307f7c4fd6c8325655fb3f7b89895,5,0.0,0.0,0.0,0.0
Hybrid,794307f7c4fd6c8325655fb3f7b89895,10,0.0,0.0,0.0,0.0
Hybrid,794307f7c4fd6c8325655fb3f7b89895,20,0.0,0.0,0.0,0.0
Hybrid,79444cb5bb16964eea4c5abb2d3aa023,5,0.0,0.0,0.0,0.0
Hybrid,79444cb5bb16964eea4c5abb2d3aa023,10,0.0,0.0,0.0,0.0
Hybrid,79444cb5bb16964eea4c5abb2d3aa023,20,0.0,0.0,0.0,0.0
Hybrid,7959ffbef5378bff095bae2150070250,5,0.0,0.0,0.0,0.0
Hybrid,7959ffbef5378bff095bae2150070250,10,0.0,0.0,0.0,0.0
Hybrid,7959ffbef5378bff095bae2150070250,20,0.0,0.0,0.0,0.0
Hybrid,795c1622cf7a53d63d324e862349d01c,5,0.0,0.0,0.0,0.0
Hybrid,795c1622cf7a53d63d324e862349d01c,10,0.0,0.0,0.0,0.0
Hybrid,795c1622cf7a53d63d324e862349d01c,20,0.0,0.0,0.0,0.0
Hybrid,796214f3f3b496b3b116986185984393,5,0.0,0.0,0.0,0.0
Hybrid,796214f3f3b496b3b116986185984393,10,0.0,0.0,0.0,0.0
Hybrid,796214f3f3b496b3b116986185984393,20,0.0,0.0,0.0,0.0
Hybrid,7973a6ba9c81ecaeb3d628c33c7c7c48,5,0.0,0.0,0.0,0.0
Hybrid,7973a6ba9c81ecaeb3d628c33c7c7c48,10,0.1,1.0,0.2890648263178879,1.0
Hybrid,7973a6ba9c81ecaeb3d628c33c7c7c48,20,0.05,1.0,0.2890648263178879,1.0
Hybrid,7989d259bdf69447ee8e00970c3f3228,5,0.0,0.0,0.0,0.0
Hybrid,7989d259bdf69447ee8e00970c3f3228,10,0.1,1.0,0.3562071871080222,1.0
Hybrid,7989d259bdf69447ee8e00970c3f3228,20,0.05,1.0,0.3562071871080222,1.0
Hybrid,798c34ffa9047399853eab8ca7c0b9a0,5,0.0,0.0,0.0,0.0
Hybrid,798c34ffa9047399853eab8ca7c0b9a0,10,0.0,0.0,0.0,0.0
Hybrid,798c34ffa9047399853eab8ca7c0b9a0,20,0.0,0.0,0.0,0.0
Hybrid,7993617f039446d209d529ac9cc03f1c,5,0.0,0.0,0.0,0.0
Hybrid,7993617f039446d209d529ac9cc03f1c,10,0.0,0.0,0.0,0.0
Hybrid,7993617f039446d209d529ac9cc03f1c,20,0.0,0.0,0.0,0.0
Hybrid,79abd55efd139ad036a57558aea211e4,5,0.0,0.0,0.0,0.0
Hybrid,79abd55efd139ad036a57558aea211e4,10,0.0,0.0,0.0,0.0
Hybrid,79abd55efd139ad036a57558aea211e4,20,0.0,0.0,0.0,0.0
Hybrid,79b9e9b310f3094c2cad708eb17508c2,5,0.0,0.0,0.0,0.0
Hybrid,79b9e9b310f3094c2cad708eb17508c2,10,0.0,0.0,0.0,0.0
Hybrid,79b9e9b310f3094c2cad708eb17508c2,20,0.0,0.0,0.0,0.0
Hybrid,79c389f4fcc007dfbd1f317f29e85030,5,0.0,0.0,0.0,0.0
Hybrid,79c389f4fcc007dfbd1f317f29e85030,10,0.0,0.0,0.0,0.0
Hybrid,79c389f4fcc007dfbd1f317f29e85030,20,0.0,0.0,0.0,0.0
Hybrid,79c3ef46b89f10777f5604a5e1ee22b5,5,0.0,0.0,0.0,0.0
Hybrid,79c3ef46b89f10777f5604a5e1ee22b5,10,0.0,0.0,0.0,0.0
Hybrid,79c3ef46b89f10777f5604a5e1ee22b5,20,0.0,0.0,0.0,0.0
Hybrid,79f227df52caf2b68d36e990ff3fc652,5,0.0,0.0,0.0,0.0
Hybrid,79f227df52caf2b68d36e990ff3fc652,10,0.0,0.0,0.0,0.0
Hybrid,79f227df52caf2b68d36e990ff3fc652,20,0.0,0.0,0.0,0.0
Hybrid,79fa3eb416c3933311c949121225649f,5,0.0,0.0,0.0,0.0
Hybrid,79fa3eb416c3933311c949121225649f,10,0.0,0.0,0.0,0.0
Hybrid,79fa3eb416c3933311c949121225649f,20,0.0,0.0,0.0,0.0
Hybrid,79ff5d9ba6dc750760a809b0a84d3397,5,0.0,0.0,0.0,0.0
Hybrid,79ff5d9ba6dc750760a809b0a84d3397,10,0.0,0.0,0.0,0.0
Hybrid,79ff5d9ba6dc750760a809b0a84d3397,20,0.0,0.0,0.0,0.0
Hybrid,7a114c4d600e1eb56f331eba875d38a6,5,0.0,0.0,0.0,0.0
Hybrid,7a114c4d600e1eb56f331eba875d38a6,10,0.0,0.0,0.0,0.0
Hybrid,7a114c4d600e1eb56f331eba875d38a6,20,0.0,0.0,0.0,0.0
Hybrid,7a1751f98e25f665fc0130c7b001e18f,5,0.0,0.0,0.0,0.0
Hybrid,7a1751f98e25f665fc0130c7b001e18f,10,0.1,1.0,0.2890648263178879,1.0
Hybrid,7a1751f98e25f665fc0130c7b001e18f,20,0.05,1.0,0.2890648263178879,1.0
Hybrid,7a176e5d88c7acb6000a055e008c055d,5,0.0,0.0,0.0,0.0
Hybrid,7a176e5d88c7acb6000a055e008c055d,10,0.0,0.0,0.0,0.0
Hybrid,7a176e5d88c7acb6000a055e008c055d,20,0.0,0.0,0.0,0.0
Hybrid,7a1de9bde89aedca8c5fbad489c5571c,5,0.0,0.0,0.0,0.0
Hybrid,7a1de9bde89aedca8c5fbad489c5571c,10,0.0,0.0,0.0,0.0
